"","index","CollectiveName","LastName","ForeName","Initials","order","Title","PMID"
"1282",75,NA,"Linden","Andreas","A",3,"An in vitro system to silence mitochondrial gene expression.","34672953"
"1283",75,NA,"Yousefi","Roya","R",4,"An in vitro system to silence mitochondrial gene expression.","34672953"
"1284",75,NA,"Lavdovskaia","Elena","E",5,"An in vitro system to silence mitochondrial gene expression.","34672953"
"1285",75,NA,"Aich","Abhishek","A",6,"An in vitro system to silence mitochondrial gene expression.","34672953"
"1286",75,NA,"Falk","Rebecca R","RR",7,"An in vitro system to silence mitochondrial gene expression.","34672953"
"1287",75,NA,"Gomkale","Ridhima","R",8,"An in vitro system to silence mitochondrial gene expression.","34672953"
"1288",75,NA,"Schöndorf","Thomas","T",9,"An in vitro system to silence mitochondrial gene expression.","34672953"
"1289",75,NA,"Bohnsack","Markus T","MT",10,"An in vitro system to silence mitochondrial gene expression.","34672953"
"1290",75,NA,"Richter-Dennerlein","Ricarda","R",11,"An in vitro system to silence mitochondrial gene expression.","34672953"
"1291",75,NA,"Urlaub","Henning","H",12,"An in vitro system to silence mitochondrial gene expression.","34672953"
"1292",75,NA,"Rehling","Peter","P",13,"An in vitro system to silence mitochondrial gene expression.","34672953"
"1293",76,NA,"Hussmann","Jeffrey A","JA",1,"Mapping the genetic landscape of DNA double-strand break repair.","34672952"
"1294",76,NA,"Ling","Jia","J",2,"Mapping the genetic landscape of DNA double-strand break repair.","34672952"
"1295",76,NA,"Ravisankar","Purnima","P",3,"Mapping the genetic landscape of DNA double-strand break repair.","34672952"
"1296",76,NA,"Yan","Jun","J",4,"Mapping the genetic landscape of DNA double-strand break repair.","34672952"
"1297",76,NA,"Cirincione","Ann","A",5,"Mapping the genetic landscape of DNA double-strand break repair.","34672952"
"1298",76,NA,"Xu","Albert","A",6,"Mapping the genetic landscape of DNA double-strand break repair.","34672952"
"1299",76,NA,"Simpson","Danny","D",7,"Mapping the genetic landscape of DNA double-strand break repair.","34672952"
"1300",76,NA,"Yang","Dian","D",8,"Mapping the genetic landscape of DNA double-strand break repair.","34672952"
"1301",76,NA,"Bothmer","Anne","A",9,"Mapping the genetic landscape of DNA double-strand break repair.","34672952"
"1302",76,NA,"Cotta-Ramusino","Cecilia","C",10,"Mapping the genetic landscape of DNA double-strand break repair.","34672952"
"1303",76,NA,"Weissman","Jonathan S","JS",11,"Mapping the genetic landscape of DNA double-strand break repair.","34672952"
"1304",76,NA,"Adamson","Britt","B",12,"Mapping the genetic landscape of DNA double-strand break repair.","34672952"
"1305",77,NA,"Chen","Peter J","PJ",1,"Enhanced prime editing systems by manipulating cellular determinants of editing outcomes.","34653350"
"1306",77,NA,"Hussmann","Jeffrey A","JA",2,"Enhanced prime editing systems by manipulating cellular determinants of editing outcomes.","34653350"
"1307",77,NA,"Yan","Jun","J",3,"Enhanced prime editing systems by manipulating cellular determinants of editing outcomes.","34653350"
"1308",77,NA,"Knipping","Friederike","F",4,"Enhanced prime editing systems by manipulating cellular determinants of editing outcomes.","34653350"
"1309",77,NA,"Ravisankar","Purnima","P",5,"Enhanced prime editing systems by manipulating cellular determinants of editing outcomes.","34653350"
"1310",77,NA,"Chen","Pin-Fang","PF",6,"Enhanced prime editing systems by manipulating cellular determinants of editing outcomes.","34653350"
"1311",77,NA,"Chen","Cidi","C",7,"Enhanced prime editing systems by manipulating cellular determinants of editing outcomes.","34653350"
"1312",77,NA,"Nelson","James W","JW",8,"Enhanced prime editing systems by manipulating cellular determinants of editing outcomes.","34653350"
"1313",77,NA,"Newby","Gregory A","GA",9,"Enhanced prime editing systems by manipulating cellular determinants of editing outcomes.","34653350"
"1314",77,NA,"Sahin","Mustafa","M",10,"Enhanced prime editing systems by manipulating cellular determinants of editing outcomes.","34653350"
"1315",77,NA,"Osborn","Mark J","MJ",11,"Enhanced prime editing systems by manipulating cellular determinants of editing outcomes.","34653350"
"1316",77,NA,"Weissman","Jonathan S","JS",12,"Enhanced prime editing systems by manipulating cellular determinants of editing outcomes.","34653350"
"1317",77,NA,"Adamson","Britt","B",13,"Enhanced prime editing systems by manipulating cellular determinants of editing outcomes.","34653350"
"1318",77,NA,"Liu","David R","DR",14,"Enhanced prime editing systems by manipulating cellular determinants of editing outcomes.","34653350"
"1319",78,NA,"Tal","Nitzan","N",1,"Cyclic CMP and cyclic UMP mediate bacterial immunity against phages.","34644530"
"1320",78,NA,"Morehouse","Benjamin R","BR",2,"Cyclic CMP and cyclic UMP mediate bacterial immunity against phages.","34644530"
"1321",78,NA,"Millman","Adi","A",3,"Cyclic CMP and cyclic UMP mediate bacterial immunity against phages.","34644530"
"1322",78,NA,"Stokar-Avihail","Avigail","A",4,"Cyclic CMP and cyclic UMP mediate bacterial immunity against phages.","34644530"
"1323",78,NA,"Avraham","Carmel","C",5,"Cyclic CMP and cyclic UMP mediate bacterial immunity against phages.","34644530"
"1324",78,NA,"Fedorenko","Taya","T",6,"Cyclic CMP and cyclic UMP mediate bacterial immunity against phages.","34644530"
"1325",78,NA,"Yirmiya","Erez","E",7,"Cyclic CMP and cyclic UMP mediate bacterial immunity against phages.","34644530"
"1326",78,NA,"Herbst","Ehud","E",8,"Cyclic CMP and cyclic UMP mediate bacterial immunity against phages.","34644530"
"1327",78,NA,"Brandis","Alexander","A",9,"Cyclic CMP and cyclic UMP mediate bacterial immunity against phages.","34644530"
"1328",78,NA,"Mehlman","Tevie","T",10,"Cyclic CMP and cyclic UMP mediate bacterial immunity against phages.","34644530"
"1329",78,NA,"Oppenheimer-Shaanan","Yaara","Y",11,"Cyclic CMP and cyclic UMP mediate bacterial immunity against phages.","34644530"
"1330",78,NA,"Keszei","Alexander F A","AFA",12,"Cyclic CMP and cyclic UMP mediate bacterial immunity against phages.","34644530"
"1331",78,NA,"Shao","Sichen","S",13,"Cyclic CMP and cyclic UMP mediate bacterial immunity against phages.","34644530"
"1332",78,NA,"Amitai","Gil","G",14,"Cyclic CMP and cyclic UMP mediate bacterial immunity against phages.","34644530"
"1333",78,NA,"Kranzusch","Philip J","PJ",15,"Cyclic CMP and cyclic UMP mediate bacterial immunity against phages.","34644530"
"1334",78,NA,"Sorek","Rotem","R",16,"Cyclic CMP and cyclic UMP mediate bacterial immunity against phages.","34644530"
"1335",79,NA,"Grünwald","Barbara T","BT",1,"Spatially confined sub-tumor microenvironments in pancreatic cancer.","34644529"
"1336",79,NA,"Devisme","Antoine","A",2,"Spatially confined sub-tumor microenvironments in pancreatic cancer.","34644529"
"1337",79,NA,"Andrieux","Geoffroy","G",3,"Spatially confined sub-tumor microenvironments in pancreatic cancer.","34644529"
"1338",79,NA,"Vyas","Foram","F",4,"Spatially confined sub-tumor microenvironments in pancreatic cancer.","34644529"
"1339",79,NA,"Aliar","Kazeera","K",5,"Spatially confined sub-tumor microenvironments in pancreatic cancer.","34644529"
"1340",79,NA,"McCloskey","Curtis W","CW",6,"Spatially confined sub-tumor microenvironments in pancreatic cancer.","34644529"
"1341",79,NA,"Macklin","Andrew","A",7,"Spatially confined sub-tumor microenvironments in pancreatic cancer.","34644529"
"1342",79,NA,"Jang","Gun Ho","GH",8,"Spatially confined sub-tumor microenvironments in pancreatic cancer.","34644529"
"1343",79,NA,"Denroche","Robert","R",9,"Spatially confined sub-tumor microenvironments in pancreatic cancer.","34644529"
"1344",79,NA,"Romero","Joan Miguel","JM",10,"Spatially confined sub-tumor microenvironments in pancreatic cancer.","34644529"
"1345",79,NA,"Bavi","Prashant","P",11,"Spatially confined sub-tumor microenvironments in pancreatic cancer.","34644529"
"1346",79,NA,"Bronsert","Peter","P",12,"Spatially confined sub-tumor microenvironments in pancreatic cancer.","34644529"
"1347",79,NA,"Notta","Faiyaz","F",13,"Spatially confined sub-tumor microenvironments in pancreatic cancer.","34644529"
"1348",79,NA,"O'Kane","Grainne","G",14,"Spatially confined sub-tumor microenvironments in pancreatic cancer.","34644529"
"1349",79,NA,"Wilson","Julie","J",15,"Spatially confined sub-tumor microenvironments in pancreatic cancer.","34644529"
"1350",79,NA,"Knox","Jennifer","J",16,"Spatially confined sub-tumor microenvironments in pancreatic cancer.","34644529"
"1351",79,NA,"Tamblyn","Laura","L",17,"Spatially confined sub-tumor microenvironments in pancreatic cancer.","34644529"
"1352",79,NA,"Udaskin","Molly","M",18,"Spatially confined sub-tumor microenvironments in pancreatic cancer.","34644529"
"1353",79,NA,"Radulovich","Nikolina","N",19,"Spatially confined sub-tumor microenvironments in pancreatic cancer.","34644529"
"1354",79,NA,"Fischer","Sandra E","SE",20,"Spatially confined sub-tumor microenvironments in pancreatic cancer.","34644529"
"1355",79,NA,"Boerries","Melanie","M",21,"Spatially confined sub-tumor microenvironments in pancreatic cancer.","34644529"
"1356",79,NA,"Gallinger","Steven","S",22,"Spatially confined sub-tumor microenvironments in pancreatic cancer.","34644529"
"1357",79,NA,"Kislinger","Thomas","T",23,"Spatially confined sub-tumor microenvironments in pancreatic cancer.","34644529"
"1358",79,NA,"Khokha","Rama","R",24,"Spatially confined sub-tumor microenvironments in pancreatic cancer.","34644529"
"1359",80,NA,"Modzelewski","Andrew J","AJ",1,"A mouse-specific retrotransposon drives a conserved Cdk2ap1 isoform essential for development.","34644528"
"1360",80,NA,"Shao","Wanqing","W",2,"A mouse-specific retrotransposon drives a conserved Cdk2ap1 isoform essential for development.","34644528"
"1361",80,NA,"Chen","Jingqi","J",3,"A mouse-specific retrotransposon drives a conserved Cdk2ap1 isoform essential for development.","34644528"
"1362",80,NA,"Lee","Angus","A",4,"A mouse-specific retrotransposon drives a conserved Cdk2ap1 isoform essential for development.","34644528"
"1363",80,NA,"Qi","Xin","X",5,"A mouse-specific retrotransposon drives a conserved Cdk2ap1 isoform essential for development.","34644528"
"1364",80,NA,"Noon","Mackenzie","M",6,"A mouse-specific retrotransposon drives a conserved Cdk2ap1 isoform essential for development.","34644528"
"1365",80,NA,"Tjokro","Kristy","K",7,"A mouse-specific retrotransposon drives a conserved Cdk2ap1 isoform essential for development.","34644528"
"1366",80,NA,"Sales","Gabriele","G",8,"A mouse-specific retrotransposon drives a conserved Cdk2ap1 isoform essential for development.","34644528"
"1367",80,NA,"Biton","Anne","A",9,"A mouse-specific retrotransposon drives a conserved Cdk2ap1 isoform essential for development.","34644528"
"1368",80,NA,"Anand","Aparna","A",10,"A mouse-specific retrotransposon drives a conserved Cdk2ap1 isoform essential for development.","34644528"
"1369",80,NA,"Speed","Terence P","TP",11,"A mouse-specific retrotransposon drives a conserved Cdk2ap1 isoform essential for development.","34644528"
"1370",80,NA,"Xuan","Zhenyu","Z",12,"A mouse-specific retrotransposon drives a conserved Cdk2ap1 isoform essential for development.","34644528"
"1371",80,NA,"Wang","Ting","T",13,"A mouse-specific retrotransposon drives a conserved Cdk2ap1 isoform essential for development.","34644528"
"1372",80,NA,"Risso","Davide","D",14,"A mouse-specific retrotransposon drives a conserved Cdk2ap1 isoform essential for development.","34644528"
"1373",80,NA,"He","Lin","L",15,"A mouse-specific retrotransposon drives a conserved Cdk2ap1 isoform essential for development.","34644528"
"1374",81,NA,"Shi","Jincai","J",1,"A phosphate starvation response-centered network regulates mycorrhizal symbiosis.","34644527"
"1375",81,NA,"Zhao","Boyu","B",2,"A phosphate starvation response-centered network regulates mycorrhizal symbiosis.","34644527"
"1376",81,NA,"Zheng","Shuang","S",3,"A phosphate starvation response-centered network regulates mycorrhizal symbiosis.","34644527"
"1377",81,NA,"Zhang","Xiaowei","X",4,"A phosphate starvation response-centered network regulates mycorrhizal symbiosis.","34644527"
"1378",81,NA,"Wang","Xiaolin","X",5,"A phosphate starvation response-centered network regulates mycorrhizal symbiosis.","34644527"
"1379",81,NA,"Dong","Wentao","W",6,"A phosphate starvation response-centered network regulates mycorrhizal symbiosis.","34644527"
"1380",81,NA,"Xie","Qiujin","Q",7,"A phosphate starvation response-centered network regulates mycorrhizal symbiosis.","34644527"
"1381",81,NA,"Wang","Gang","G",8,"A phosphate starvation response-centered network regulates mycorrhizal symbiosis.","34644527"
"1382",81,NA,"Xiao","Yunping","Y",9,"A phosphate starvation response-centered network regulates mycorrhizal symbiosis.","34644527"
"1383",81,NA,"Chen","Fan","F",10,"A phosphate starvation response-centered network regulates mycorrhizal symbiosis.","34644527"
"1384",81,NA,"Yu","Nan","N",11,"A phosphate starvation response-centered network regulates mycorrhizal symbiosis.","34644527"
"1385",81,NA,"Wang","Ertao","E",12,"A phosphate starvation response-centered network regulates mycorrhizal symbiosis.","34644527"
"1386",82,NA,"Liu","Bei","B",1,"Biosensors based on peptide exposure show single molecule conformations in live cells.","34637702"
"1387",82,NA,"Stone","Orrin J","OJ",2,"Biosensors based on peptide exposure show single molecule conformations in live cells.","34637702"
"1388",82,NA,"Pablo","Michael","M",3,"Biosensors based on peptide exposure show single molecule conformations in live cells.","34637702"
"1389",82,NA,"Herron","J Cody","JC",4,"Biosensors based on peptide exposure show single molecule conformations in live cells.","34637702"
"1390",82,NA,"Nogueira","Ana T","AT",5,"Biosensors based on peptide exposure show single molecule conformations in live cells.","34637702"
"1391",82,NA,"Dagliyan","Onur","O",6,"Biosensors based on peptide exposure show single molecule conformations in live cells.","34637702"
"1392",82,NA,"Grimm","Jonathan B","JB",7,"Biosensors based on peptide exposure show single molecule conformations in live cells.","34637702"
"1393",82,NA,"Lavis","Luke D","LD",8,"Biosensors based on peptide exposure show single molecule conformations in live cells.","34637702"
"1394",82,NA,"Elston","Timothy C","TC",9,"Biosensors based on peptide exposure show single molecule conformations in live cells.","34637702"
"1395",82,NA,"Hahn","Klaus M","KM",10,"Biosensors based on peptide exposure show single molecule conformations in live cells.","34637702"
"1396",83,NA,"Lehnert","Brendan P","BP",1,"Mechanoreceptor synapses in the brainstem shape the central representation of touch.","34637701"
"1397",83,NA,"Santiago","Celine","C",2,"Mechanoreceptor synapses in the brainstem shape the central representation of touch.","34637701"
"1398",83,NA,"Huey","Erica L","EL",3,"Mechanoreceptor synapses in the brainstem shape the central representation of touch.","34637701"
"1399",83,NA,"Emanuel","Alan J","AJ",4,"Mechanoreceptor synapses in the brainstem shape the central representation of touch.","34637701"
"1400",83,NA,"Renauld","Sophia","S",5,"Mechanoreceptor synapses in the brainstem shape the central representation of touch.","34637701"
"1401",83,NA,"Africawala","Nusrat","N",6,"Mechanoreceptor synapses in the brainstem shape the central representation of touch.","34637701"
"1402",83,NA,"Alkislar","Ilayda","I",7,"Mechanoreceptor synapses in the brainstem shape the central representation of touch.","34637701"
"1403",83,NA,"Zheng","Yang","Y",8,"Mechanoreceptor synapses in the brainstem shape the central representation of touch.","34637701"
"1404",83,NA,"Bai","Ling","L",9,"Mechanoreceptor synapses in the brainstem shape the central representation of touch.","34637701"
"1405",83,NA,"Koutsioumpa","Charalampia","C",10,"Mechanoreceptor synapses in the brainstem shape the central representation of touch.","34637701"
