FirstName,LastName,Order,PMID,DOI,Journal,Field,CitationCount,Gender,Date.Received,Date.Published,Title,Address
S,Taioli,3,34474406,10.1088/1361-6633/ac2356,Reports on progress in physics. Physical Society (Great Britain),Physics,0,M,1/18/21,9/27/21,Computational methods for 2D materials modelling.,"European Centre for Theoretical Studies in Nuclear Physics and Related Areas (ECT*-FBK) and Trento Institute for Fundamental Physics and Applications (TIFPA-INFN), Via Sommarive, 14, 38123 Povo TN, Trento, Italy"
A,Castro Neto,4,34474406,10.1088/1361-6633/ac2356,Reports on progress in physics. Physical Society (Great Britain),Physics,0,M,1/18/21,9/27/21,Computational methods for 2D materials modelling.,"Centre for Advanced 2D Materials, National University of Singapore, 6 Science Drive 2, 117546, Singapore"
J,Montanero,1,34477568,10.1088/1361-6633/ac1328,Reports on progress in physics. Physical Society (Great Britain),Physics,0,M,6/8/21,8/18/21,"Corrigendum: Dripping, jetting and tip streaming (2020Rep. Prog. Phys.83097001).","Depto. de Ingeniería Mecánica, Energética y de los Materiales and Instituto de Computación Científica Avanzada (ICCAEx), Universidad de Extremadura, E-06006 Badajoz, Spain"
A,Gañán-Calvo,2,34477568,10.1088/1361-6633/ac1328,Reports on progress in physics. Physical Society (Great Britain),Physics,0,M,6/8/21,8/18/21,"Corrigendum: Dripping, jetting and tip streaming (2020Rep. Prog. Phys.83097001).","Depto. de Ingeniería Aeroespacial y Mecánica de Fluidos, Universidad de Sevilla, E-41092 Sevilla, Spain"
Pablo,de Salas,1,34496352,10.1088/1361-6633/ac24e7,Reports on progress in physics. Physical Society (Great Britain),Physics,11,M,1/5/21,10/5/21,Dark matter local density determination: recent observations and future prospects.,"The Oskar Klein Centre for Cosmoparticle Physics, Department of Physics, Stockholm University, AlbaNova, Stockholm SE-106 91, Sweden"
A,Widmark,2,34496352,10.1088/1361-6633/ac24e7,Reports on progress in physics. Physical Society (Great Britain),Physics,11,M,1/5/21,10/5/21,Dark matter local density determination: recent observations and future prospects.,"Dark Cosmology Centre, Niels Bohr Institute, University of Copenhagen, Jagtvej 128, 2200 Copenhagen N, Denmark"
Ricard,Solé,1,34584031,10.1088/1361-6633/ac2ab0,Reports on progress in physics. Physical Society (Great Britain),Physics,0,M,1/28/21,11/19/21,Phase transitions in virology.,"ICREA-Complex Systems Lab, Universitat Pompeu Fabra-PRBB, Dr Aiguader 80, 08003 Barcelona, Spain"
Josep,Sardanyés,2,34584031,10.1088/1361-6633/ac2ab0,Reports on progress in physics. Physical Society (Great Britain),Physics,0,M,1/28/21,11/19/21,Phase transitions in virology.,"Centre de Recerca Matemàtica (CRM), Edifici C, Campus de Bellaterra, Cerdanyola del Vallès, 08193 Barcelona, Spain"
Santiago,Elena,3,34584031,10.1088/1361-6633/ac2ab0,Reports on progress in physics. Physical Society (Great Britain),Physics,0,M,1/28/21,11/19/21,Phase transitions in virology.,"Santa Fe Institute, 1399 Hyde Park Road, Santa Fe NM 87501, United States of America"
Marcela,Peláez,1,34736228,10.1088/1361-6633/ac36b8,Reports on progress in physics. Physical Society (Great Britain),Physics,3,F,6/9/21,12/8/21,A window on infrared QCD with small expansion parameters.,"Instituto de Física, Facultad de Ingeniería, Universidad de la República, J.H.y Reissig 565, 11000 Montevideo, Uruguay"
Urko,Reinosa,2,34736228,10.1088/1361-6633/ac36b8,Reports on progress in physics. Physical Society (Great Britain),Physics,3,M,6/9/21,12/8/21,A window on infrared QCD with small expansion parameters.,"Centre de Physique Théorique, CNRS, Ecole polytechnique, IP Paris, F-91128 Palaiseau, France"
Julien,Serreau,3,34736228,10.1088/1361-6633/ac36b8,Reports on progress in physics. Physical Society (Great Britain),Physics,3,M,6/9/21,12/8/21,A window on infrared QCD with small expansion parameters.,"Université de Paris, CNRS, Astroparticule et Cosmologie, F-75013 Paris, France"
Matthieu,Tissier,4,34736228,10.1088/1361-6633/ac36b8,Reports on progress in physics. Physical Society (Great Britain),Physics,3,M,6/9/21,12/8/21,A window on infrared QCD with small expansion parameters.,"LPTMC, Laboratoire de Physique Théorique de la Matière Condensée, CNRS UMR 7600, Sorbonne Université, Boite 121, 4 pl. Jussieu, 75252 Paris Cedex 05, France"
Nicolás,Wschebor,5,34736228,10.1088/1361-6633/ac36b8,Reports on progress in physics. Physical Society (Great Britain),Physics,3,M,6/9/21,12/8/21,A window on infrared QCD with small expansion parameters.,"Instituto de Física, Facultad de Ingeniería, Universidad de la República, J.H.y Reissig 565, 11000 Montevideo, Uruguay"
Gregor,Kasieczka,1,34736231,10.1088/1361-6633/ac36b9,Reports on progress in physics. Physical Society (Great Britain),Physics,46,M,2/21/21,12/7/21,The LHC Olympics 2020 a community challenge for anomaly detection in high energy physics.,"Institut für Experimentalphysik, Universität Hamburg, Germany"
Benjamin,Nachman,2,34736231,10.1088/1361-6633/ac36b9,Reports on progress in physics. Physical Society (Great Britain),Physics,46,M,2/21/21,12/7/21,The LHC Olympics 2020 a community challenge for anomaly detection in high energy physics.,"Physics Division, Lawrence Berkeley National Laboratory, Berkeley, CA 94720, United States of America"
David,Shih,3,34736231,10.1088/1361-6633/ac36b9,Reports on progress in physics. Physical Society (Great Britain),Physics,46,M,2/21/21,12/7/21,The LHC Olympics 2020 a community challenge for anomaly detection in high energy physics.,"NHETC, Department of Physics &amp"
Oz,Amram,4,34736231,10.1088/1361-6633/ac36b9,Reports on progress in physics. Physical Society (Great Britain),Physics,46,M,2/21/21,12/7/21,The LHC Olympics 2020 a community challenge for anomaly detection in high energy physics.,Department of Physics &amp
Anders,Andreassen,5,34736231,10.1088/1361-6633/ac36b9,Reports on progress in physics. Physical Society (Great Britain),Physics,46,M,2/21/21,12/7/21,The LHC Olympics 2020 a community challenge for anomaly detection in high energy physics.,"Google, Mountain View, CA 94043, United States of America"
Kees,Benkendorfer,6,34736231,10.1088/1361-6633/ac36b9,Reports on progress in physics. Physical Society (Great Britain),Physics,46,M,2/21/21,12/7/21,The LHC Olympics 2020 a community challenge for anomaly detection in high energy physics.,"Physics Division, Lawrence Berkeley National Laboratory, Berkeley, CA 94720, United States of America"
Blaz,Bortolato,7,34736231,10.1088/1361-6633/ac36b9,Reports on progress in physics. Physical Society (Great Britain),Physics,46,M,2/21/21,12/7/21,The LHC Olympics 2020 a community challenge for anomaly detection in high energy physics.,"Jožef Stefan Institute, Jamova 39, 1000 Ljubljana, Slovenia"
Gustaaf,Brooijmans,8,34736231,10.1088/1361-6633/ac36b9,Reports on progress in physics. Physical Society (Great Britain),Physics,46,M,2/21/21,12/7/21,The LHC Olympics 2020 a community challenge for anomaly detection in high energy physics.,"Nevis Laboratories, Columbia University, 136 S Broadway, Irvington NY 10533, United States of America"
Florencia,Canelli,9,34736231,10.1088/1361-6633/ac36b9,Reports on progress in physics. Physical Society (Great Britain),Physics,46,F,2/21/21,12/7/21,The LHC Olympics 2020 a community challenge for anomaly detection in high energy physics.,"Physik Institut, University of Zurich, Winterthurerstrasse 190, 8057 Zurich, Switzerland"
Jack,Collins,10,34736231,10.1088/1361-6633/ac36b9,Reports on progress in physics. Physical Society (Great Britain),Physics,46,M,2/21/21,12/7/21,The LHC Olympics 2020 a community challenge for anomaly detection in high energy physics.,"SLAC National Accelerator Laboratory, Stanford University, Stanford, CA 94309, United States of America"
Biwei,Dai,11,34736231,10.1088/1361-6633/ac36b9,Reports on progress in physics. Physical Society (Great Britain),Physics,46,F,2/21/21,12/7/21,The LHC Olympics 2020 a community challenge for anomaly detection in high energy physics.,"Berkeley Center for Cosmological Physics, University of California, Berkeley, United States of America"
Felipe,De Freitas,12,34736231,10.1088/1361-6633/ac36b9,Reports on progress in physics. Physical Society (Great Britain),Physics,46,M,2/21/21,12/7/21,The LHC Olympics 2020 a community challenge for anomaly detection in high energy physics.,"Departamento de Física da Universidade de Aveiro and CIDMA Campus de Santiago, 3810-183 Aveiro, Portugal"
Barry,Dillon,13,34736231,10.1088/1361-6633/ac36b9,Reports on progress in physics. Physical Society (Great Britain),Physics,46,M,2/21/21,12/7/21,The LHC Olympics 2020 a community challenge for anomaly detection in high energy physics.,"Jožef Stefan Institute, Jamova 39, 1000 Ljubljana, Slovenia"
Ioan-Mihail,Dinu,14,34736231,10.1088/1361-6633/ac36b9,Reports on progress in physics. Physical Society (Great Britain),Physics,46,M,2/21/21,12/7/21,The LHC Olympics 2020 a community challenge for anomaly detection in high energy physics.,"Laboratoire de Physique de Clermont, Université Clermont Auvergne, France"
Zhongtian,Dong,15,34736231,10.1088/1361-6633/ac36b9,Reports on progress in physics. Physical Society (Great Britain),Physics,46,M,2/21/21,12/7/21,The LHC Olympics 2020 a community challenge for anomaly detection in high energy physics.,Department of Physics &amp
Julien,Donini,16,34736231,10.1088/1361-6633/ac36b9,Reports on progress in physics. Physical Society (Great Britain),Physics,46,M,2/21/21,12/7/21,The LHC Olympics 2020 a community challenge for anomaly detection in high energy physics.,"Laboratoire de Physique de Clermont, Université Clermont Auvergne, France"
Javier,Duarte,17,34736231,10.1088/1361-6633/ac36b9,Reports on progress in physics. Physical Society (Great Britain),Physics,46,M,2/21/21,12/7/21,The LHC Olympics 2020 a community challenge for anomaly detection in high energy physics.,"University of California San Diego, La Jolla, CA 92093, United States of America"
D,Faroughy,18,34736231,10.1088/1361-6633/ac36b9,Reports on progress in physics. Physical Society (Great Britain),Physics,46,M,2/21/21,12/7/21,The LHC Olympics 2020 a community challenge for anomaly detection in high energy physics.,"Physik Institut, University of Zurich, Winterthurerstrasse 190, 8057 Zurich, Switzerland"
Julia,Gonski,19,34736231,10.1088/1361-6633/ac36b9,Reports on progress in physics. Physical Society (Great Britain),Physics,46,F,2/21/21,12/7/21,The LHC Olympics 2020 a community challenge for anomaly detection in high energy physics.,"Nevis Laboratories, Columbia University, 136 S Broadway, Irvington NY 10533, United States of America"
Philip,Harris,20,34736231,10.1088/1361-6633/ac36b9,Reports on progress in physics. Physical Society (Great Britain),Physics,46,M,2/21/21,12/7/21,The LHC Olympics 2020 a community challenge for anomaly detection in high energy physics.,"Laboratory for Nuclear Science, MIT, 77 Massachusetts Ave, Cambridge, MA 02139, United States of America"
Alan,Kahn,21,34736231,10.1088/1361-6633/ac36b9,Reports on progress in physics. Physical Society (Great Britain),Physics,46,M,2/21/21,12/7/21,The LHC Olympics 2020 a community challenge for anomaly detection in high energy physics.,"Nevis Laboratories, Columbia University, 136 S Broadway, Irvington NY 10533, United States of America"
Jernej,Kamenik,22,34736231,10.1088/1361-6633/ac36b9,Reports on progress in physics. Physical Society (Great Britain),Physics,46,M,2/21/21,12/7/21,The LHC Olympics 2020 a community challenge for anomaly detection in high energy physics.,"Jožef Stefan Institute, Jamova 39, 1000 Ljubljana, Slovenia"
Charanjit,Khosa,23,34736231,10.1088/1361-6633/ac36b9,Reports on progress in physics. Physical Society (Great Britain),Physics,46,M,2/21/21,12/7/21,The LHC Olympics 2020 a community challenge for anomaly detection in high energy physics.,"Department of Physics and Astronomy, University of Sussex, Brighton BN1 9QH, United Kingdom"
Patrick,Komiske,24,34736231,10.1088/1361-6633/ac36b9,Reports on progress in physics. Physical Society (Great Britain),Physics,46,M,2/21/21,12/7/21,The LHC Olympics 2020 a community challenge for anomaly detection in high energy physics.,"Center for Theoretical Physics, MIT, 77 Massachusetts Ave, Cambridge, MA 02139, United States of America"
Luc,Le Pottier,25,34736231,10.1088/1361-6633/ac36b9,Reports on progress in physics. Physical Society (Great Britain),Physics,46,M,2/21/21,12/7/21,The LHC Olympics 2020 a community challenge for anomaly detection in high energy physics.,"Physics Division, Lawrence Berkeley National Laboratory, Berkeley, CA 94720, United States of America"
Pablo,Martín-Ramiro,26,34736231,10.1088/1361-6633/ac36b9,Reports on progress in physics. Physical Society (Great Britain),Physics,46,M,2/21/21,12/7/21,The LHC Olympics 2020 a community challenge for anomaly detection in high energy physics.,"Physics Division, Lawrence Berkeley National Laboratory, Berkeley, CA 94720, United States of America"
Andrej,Matevc,27,34736231,10.1088/1361-6633/ac36b9,Reports on progress in physics. Physical Society (Great Britain),Physics,46,M,2/21/21,12/7/21,The LHC Olympics 2020 a community challenge for anomaly detection in high energy physics.,"Jožef Stefan Institute, Jamova 39, 1000 Ljubljana, Slovenia"
Eric,Metodiev,28,34736231,10.1088/1361-6633/ac36b9,Reports on progress in physics. Physical Society (Great Britain),Physics,46,M,2/21/21,12/7/21,The LHC Olympics 2020 a community challenge for anomaly detection in high energy physics.,"Center for Theoretical Physics, MIT, 77 Massachusetts Ave, Cambridge, MA 02139, United States of America"
Vinicius,Mikuni,29,34736231,10.1088/1361-6633/ac36b9,Reports on progress in physics. Physical Society (Great Britain),Physics,46,M,2/21/21,12/7/21,The LHC Olympics 2020 a community challenge for anomaly detection in high energy physics.,"Physik Institut, University of Zurich, Winterthurerstrasse 190, 8057 Zurich, Switzerland"
Christopher,Murphy,30,34736231,10.1088/1361-6633/ac36b9,Reports on progress in physics. Physical Society (Great Britain),Physics,46,M,2/21/21,12/7/21,The LHC Olympics 2020 a community challenge for anomaly detection in high energy physics.,"Homepoint, Ann Arbor, MI 48105, United States of America"
Inês,Ochoa,31,34736231,10.1088/1361-6633/ac36b9,Reports on progress in physics. Physical Society (Great Britain),Physics,46,F,2/21/21,12/7/21,The LHC Olympics 2020 a community challenge for anomaly detection in high energy physics.,"Laboratory of Instrumentation and Experimental Particle Physics, Lisbon, Portugal"
Sang,Park,32,34736231,10.1088/1361-6633/ac36b9,Reports on progress in physics. Physical Society (Great Britain),Physics,46,M,2/21/21,12/7/21,The LHC Olympics 2020 a community challenge for anomaly detection in high energy physics.,"Laboratory for Nuclear Science, MIT, 77 Massachusetts Ave, Cambridge, MA 02139, United States of America"
Maurizio,Pierini,33,34736231,10.1088/1361-6633/ac36b9,Reports on progress in physics. Physical Society (Great Britain),Physics,46,M,2/21/21,12/7/21,The LHC Olympics 2020 a community challenge for anomaly detection in high energy physics.,"European Organization for Nuclear Research (CERN), CH-1211, Geneva 23, Switzerland"
