"","ForeName","X","DOI","Middle1","Middle2","LastName","Order","Title","PMID","Journal","Address","CitationCount","proportion_male","proportion_female","gender","year_min","year_max"
"2572","Vidmante",2364,"10.15252/embj.2021108605","","","Fuchs",5,"Commensal microbiota divergently affect myeloid subsets in the mammalian central nervous system during homeostasis and disease.",34622466,"The EMBO journal","Institute of Neuropathology, Faculty of Medicine, University of Freiburg, Freiburg, Germany",0,NA,NA,NA,NA,NA
"2573","Vijay",999,"10.1016/j.cell.2021.11.018","K","","Kuchroo",16,"Stem-like intestinal Th17 cells give rise to pathogenic effector T cells during autoimmunity.",34875227,"Cell","Evergrande Center for Immunologic Diseases, Harvard Medical School and Brigham and Women's Hospital, Boston, MA 02115, USA",0,1,0,"male",1932,2012
"2574","Viktoriya",167,"10.1016/j.cell.2021.09.035","","","Borisevich",7,"Pan-ebolavirus protective therapy by two multifunctional human antibodies.",34715022,"Cell","Galveston National Laboratory, Galveston, TX 77550, USA",0,0,1,"female",1932,2012
"2575","Vilja",2653,"10.15252/msb.202110396","","","Pietiäinen",14,"SARS-CoV-2-host proteome interactions for antiviral drug discovery.",34709727,"Molecular systems biology","Helsinki Institute of Life Science, University of Helsinki, Helsinki, Finland",0,NA,NA,NA,NA,NA
"2576","Vincent",2803,"10.15252/msb.202110851","","","Noël",115,"COVID-19 Disease Map, a computational knowledge repository of virus-host interaction mechanisms.",34939300,"Molecular systems biology","",0,0.9956,0.0044,"male",1932,2012
"2577","Vincent",1361,"10.1016/j.cell.2021.12.004","","","Chan",37,"Discovering dominant tumor immune archetypes in a pan-cancer census.",34963056,"Cell","ImmunoX Initiative, University of California, San Francisco, San Francisco, CA 94143, USA",0,0.9956,0.0044,"male",1932,2012
"2578","Virginia",1150,"10.1016/j.cell.2021.11.030","","","Godfrey",14,"FOXP3 Is an X-Linked Breast Cancer Suppressor Gene and an Important Repressor of the HER-2/ErbB2 Oncogene.",34942100,"Cell","",0,0.0033,0.9967,"female",1932,2012
"2579","Virginie",1587,"10.1038/s41596-021-00610-5","","","Stévenin",1,"Purification of infection-associated macropinosomes by magnetic isolation for proteomic characterization.",34697468,"Nature protocols","Institut Pasteur, Dynamics of Host-Pathogen Interactions Unit and CNRS UMR 3691, Paris, France. virginie.stevenin@ens-cachan",0,0,1,"female",1932,2012
"2580","Vito",1814,"10.15252/embj.2020105026","G","","D'Agostino",7,"C9orf72 ALS/FTD dipeptide repeat protein levels are reduced by small molecules that inhibit PKA or enhance protein degradation.",34791698,"The EMBO journal","Department of Cellular, Computational and Integrative Biology, University of Trento, Trento, Italy",0,1,0,"male",1932,2012
"2581","Vittoria",665,"10.1016/j.cell.2021.10.031","","","Colizza",7,"Infodemics: A new challenge for public health.",34890548,"Cell","INSERM, Sorbonne Université, Institut Pierre Louis d'Epidémiologie et de Santé Publique, IPLESP, Paris, France",1,0,1,"female",1932,2012
"2582","Vojo",444,"10.1016/j.cell.2021.10.017","","","Deretic",22,"Mammalian hybrid pre-autophagosomal structure HyPAS generates autophagosomes.",34741801,"Cell","Autophagy Inflammation and Metabolism Center, University of New Mexico Health Sciences Center, Albuquerque, NM, USA",0,NA,NA,NA,NA,NA
"2583","Walter",663,"10.1016/j.cell.2021.10.031","","","Quattrociocchi",19,"Infodemics: A new challenge for public health.",34890548,"Cell","Department of Computer Science, Sapienza University of Rome, 00185 Rome, Italy. Electronic address: walter.quattrociocchi@uniroma1",1,0.9942,0.0058,"male",1932,2012
"2584","Wanqing",32,"10.1016/j.cell.2021.09.021","","","Shao",2,"A mouse-specific retrotransposon drives a conserved Cdk2ap1 isoform essential for development.",34644528,"Cell","Department of Genetics, Edison Family Center for Genome Science and System Biology, McDonnell Genome Institute, Washington University School of Medicine, St. Louis, MO 63110, USA",0,NA,NA,NA,NA,NA
"2585","Wanwisa",296,"10.1016/j.cell.2021.10.011","","","Dejnirattisai",5,"Immunogenicity of standard and extended dosing intervals of BNT162b2 mRNA vaccine.",34735795,"Cell","Wellcome Centre for Human Genetics, Nuffield Department of Medicine, University of Oxford, Oxford, UK",24,NA,NA,NA,NA,NA
"2586","Wanwisa",876,"10.1016/j.cell.2021.11.010","","","Dejnirattisai",3,"The epitope arrangement on flavivirus particles contributes to Mab C10's extraordinary neutralization breadth across Zika and dengue viruses.",34852239,"Cell","Wellcome Centre for Human Genetics, Nuffield Department of Medicine, University of Oxford, Oxford, UK",1,NA,NA,NA,NA,NA
"2587","Warren",1376,"10.1016/j.cell.2021.12.005","L","","Wu",9,"EMSY inhibits homologous recombination repair and the interferon response, promoting lung cancer immune evasion.",34963055,"Cell","Laura and Isaac Perlmutter NYU Cancer Center, New York University Grossman School of Medicine, New York, NY 10016, USA",0,0.9953,0.0047,"male",1932,2012
"2588","Wassim",2125,"10.15252/embj.2021108008","","","Abdul Rahman",7,"The CRL4DCAF1 cullin-RING ubiquitin ligase is activated following a switch in oligomerization state.",34595758,"The EMBO journal","Friedrich Miescher Institute for Biomedical Research, Basel, Switzerland",0,1,0,"male",1932,2012
"2589","Weaam",2116,"10.15252/embj.2021108008","I","","Mohamed",1,"The CRL4DCAF1 cullin-RING ubiquitin ligase is activated following a switch in oligomerization state.",34595758,"The EMBO journal","Friedrich Miescher Institute for Biomedical Research, Basel, Switzerland",0,NA,NA,NA,NA,NA
"2590","Wei",520,"10.1016/j.cell.2021.10.023","","","Zhou",61,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.",34767776,"Cell","",0,0.7689,0.2311,"male",1932,2012
"2591","Wei",2066,"10.15252/embj.2021107739","","","Chen",20,"NKG2D discriminates diverse ligands through selectively mechano-regulated ligand conformational changes.",34913508,"The EMBO journal","Department of Cell Biology and Department of Cardiology of the Second Affiliated Hospital, Zhejiang University School of Medicine, Hangzhou, China",0,0.7689,0.2311,"male",1932,2012
"2592","Wei",1969,"10.15252/embj.2020107277","","","Hong",8,"Developmental programming and lineage branching of early human telencephalon.",34558085,"The EMBO journal","Shanghai First Maternity and Infant Hospital, School of Medicine, Tongji University, Shanghai, China",0,0.7689,0.2311,"male",1932,2012
"2593","Wei",1409,"10.1016/j.cell.2021.12.006","","","Li",33,"The Chinese pine genome and methylome unveil key features of conifer evolution.",34965378,"Cell","Beijing Advanced Innovation Center for Tree Breeding by Molecular Design, National Engineering Laboratory for Tree Breeding, Key Laboratory of Genetics and Breeding in Forest Trees and Ornamental Plants, Ministry of Education, The Tree and Ornamental Plant Breeding and Biotechnology Laboratory of National Forestry and Grassland Administration, College of Biological Sciences and Technology, Beijing Forestry University, Beijing 100083, P.R. China",0,0.7689,0.2311,"male",1932,2012
"2594","Wei",1329,"10.1016/j.cell.2021.12.002","","","Shi",33,"Protection from SARS-CoV-2 Delta one year after mRNA-1273 vaccination in rhesus macaques coincides with anamnestic antibody response in the lung.",34921774,"Cell","Vaccine Research Center, National Institute of Allergy and Infectious Diseases, National Institutes of Health, Bethesda, MD 20892, USA",6,0.7689,0.2311,"male",1932,2012
"2595","Wei",2067,"10.15252/embj.2021107739","","","Hu",8,"NKG2D discriminates diverse ligands through selectively mechano-regulated ligand conformational changes.",34913508,"The EMBO journal","Department of Cell Biology and Department of Cardiology of the Second Affiliated Hospital, Zhejiang University School of Medicine, Hangzhou, China",0,0.7689,0.2311,"male",1932,2012
"2596","Wei",1184,"10.1016/j.cell.2021.11.031","","","Zheng",39,"Differential pre-malignant programs and microenvironment chart distinct paths to malignancy in human colorectal polyps.",34910928,"Cell","Vanderbilt-Ingram Cancer Center, Nashville, TN, USA",0,0.7689,0.2311,"male",1932,2012
"2597","Wei",2139,"10.15252/embj.2021108065","","","Xu",14,"PKM2-TMEM33 axis regulates lipid homeostasis in cancer cells by controlling SCAP stability.",34487377,"The EMBO journal","McArdle Laboratory for Cancer Research, University of Wisconsin-Madison, Madison, WI, USA",0,0.7689,0.2311,"male",1932,2012
"2598","Wei-Feng",2356,"10.15252/embj.2021108591","","","Xue",12,"Heterotypic Amyloid β interactions facilitate amyloid assembly and modify amyloid structure.",34842295,"The EMBO journal","School of Biosciences, University of Kent, Canterbury, UK",0,NA,NA,NA,NA,NA
"2599","Wei-Yu",803,"10.1016/j.cell.2021.11.005","","","Chi",2,"Deciphering cell signaling networks with massively multiplexed biosensor barcoding.",34838160,"Cell","Department of Pathology, Johns Hopkins Medical Institutions, Baltimore, MD 21205, USA",0,NA,NA,NA,NA,NA
"2600","Weifei",1388,"10.1016/j.cell.2021.12.006","","","Yang",4,"The Chinese pine genome and methylome unveil key features of conifer evolution.",34965378,"Cell","Annoroad Gene Technology (Beijing) Co., Ltd, Beijing 100180, P.R. China",0,NA,NA,NA,NA,NA
"2601","Weihao",1060,"10.1016/j.cell.2021.11.023","","","Zheng",7,"A defective viral genome strategy elicits broad protective immunity against respiratory viruses.",34852237,"Cell","Division of Experimental Medicine, Department of Medicine, University of California, San Francisco, San Francisco, CA 94110, USA",3,NA,NA,NA,NA,NA
"2602","Weiheng",1054,"10.1016/j.cell.2021.11.023","","","Su",11,"A defective viral genome strategy elicits broad protective immunity against respiratory viruses.",34852237,"Cell","Department of Microbiology and Immunology, University of California, San Francisco, San Francisco, CA 94158, USA",3,NA,NA,NA,NA,NA
"2603","Weiji",202,"10.1016/j.cell.2021.10.001","","","Zhang",3,"Glycogen accumulation and phase separation drives liver tumor initiation.",34678143,"Cell","State Key Laboratory of Cellular Stress Biology, Innovation Center for Cell Signaling Network, School of Life Sciences, Xiamen University, Xiamen, Fujian 361102, China",0,NA,NA,NA,NA,NA
"2604","Weijia",2068,"10.15252/embj.2021107739","","","Fang",17,"NKG2D discriminates diverse ligands through selectively mechano-regulated ligand conformational changes.",34913508,"The EMBO journal","Department of Medical Oncology, First Affiliated Hospital, School of Medicine, Zhejiang University, Hangzhou, China",0,NA,NA,NA,NA,NA
"2605","Weilian",2167,"10.15252/embj.2021108080","","","Bao",6,"SNX10-mediated LPS sensing causes intestinal barrier dysfunction via a caspase-5-dependent signaling cascade.",34747049,"The EMBO journal","Department of Pharmacology &amp",0,NA,NA,NA,NA,NA
"2606","Weiqiang",477,"10.1016/j.cell.2021.10.023","","","Guo",26,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.",34767776,"Cell","",0,NA,NA,NA,NA,NA
"2607","Weiquan",1141,"10.1016/j.cell.2021.11.030","","","Li",6,"FOXP3 Is an X-Linked Breast Cancer Suppressor Gene and an Important Repressor of the HER-2/ErbB2 Oncogene.",34942100,"Cell","",0,NA,NA,NA,NA,NA
"2608","Weiwei",2054,"10.15252/embj.2021107739","","","Yin",19,"NKG2D discriminates diverse ligands through selectively mechano-regulated ligand conformational changes.",34913508,"The EMBO journal","Key Laboratory for Biomedical Engineering of the Ministry of Education, Zhejiang University, Hangzhou, China",0,NA,NA,NA,NA,NA
"2609","Weixing",2173,"10.15252/embj.2021108080","","","Shen",13,"SNX10-mediated LPS sensing causes intestinal barrier dysfunction via a caspase-5-dependent signaling cascade.",34747049,"The EMBO journal","The First Clinical Medical College of Nanjing University of Chinese Medicine, Jiangsu Collaborative Innovation Center of Traditional Chinese Medicine Prevention and Treatment of Tumor, Nanjing, China",0,NA,NA,NA,NA,NA
"2610","Weiyi",1049,"10.1016/j.cell.2021.11.023","","","Li",6,"A defective viral genome strategy elicits broad protective immunity against respiratory viruses.",34852237,"Cell","Department of Microbiology and Immunology, University of California, San Francisco, San Francisco, CA 94158, USA",3,NA,NA,NA,NA,NA
"2611","Wen",478,"10.1016/j.cell.2021.10.023","","","Wen",2,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.",34767776,"Cell","",0,0.5778,0.4222,"male",1932,2012
"2612","Wen-Qing",2337,"10.15252/embj.2021108544","","","Yang",6,"A dual role of human tRNA methyltransferase hTrmt13 in regulating translation and transcription.",34850409,"The EMBO journal","School of Life Science and Technology, ShanghaiTech University, Shanghai, China",0,NA,NA,NA,NA,NA
"2613","Wenhao",1385,"10.1016/j.cell.2021.12.006","","","Bo",3,"The Chinese pine genome and methylome unveil key features of conifer evolution.",34965378,"Cell","Beijing Advanced Innovation Center for Tree Breeding by Molecular Design, National Engineering Laboratory for Tree Breeding, Key Laboratory of Genetics and Breeding in Forest Trees and Ornamental Plants, Ministry of Education, The Tree and Ornamental Plant Breeding and Biotechnology Laboratory of National Forestry and Grassland Administration, College of Biological Sciences and Technology, Beijing Forestry University, Beijing 100083, P.R. China",0,NA,NA,NA,NA,NA
"2614","Wenhong",528,"10.1016/j.cell.2021.10.023","","","Hou",4,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.",34767776,"Cell","",0,NA,NA,NA,NA,NA
"2615","Wenji",542,"10.1016/j.cell.2021.10.023","","","Ma",13,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.",34767776,"Cell","",0,NA,NA,NA,NA,NA
"2616","Wenkai",1709,"10.1038/s41596-021-00628-9","","","Wang",3,"The trRosetta server for fast and accurate protein structure prediction.",34759384,"Nature protocols","School of Mathematical Sciences, Nankai University, Tianjin, China",0,NA,NA,NA,NA,NA
"2617","Wenqi",1745,"10.1038/s41596-021-00636-9","","","Qiu",9,"Optimization of metabolomic data processing using NOREVA.",34952956,"Nature protocols","Department of Surgery, HKU-SZH and Faculty of Medicine, The University of Hong Kong, Hong Kong, China",0,NA,NA,NA,NA,NA
"2618","Wentao",98,"10.1016/j.cell.2021.09.030","","","Dong",6,"A phosphate starvation response-centered network regulates mycorrhizal symbiosis.",34644527,"Cell","National Key Laboratory of Plant Molecular Genetics, CAS Center for Excellence in Molecular Plant Sciences, Institute of Plant Physiology and Ecology, SIBS, Chinese Academy of Sciences, Shanghai 200032, China",0,NA,NA,NA,NA,NA
"2619","Wenyu",514,"10.1016/j.cell.2021.10.023","","","Ding",22,"COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas.",34767776,"Cell","",0,NA,NA,NA,NA,NA
"2620","Wenzhao",1415,"10.1016/j.cell.2021.12.006","","","Li",28,"The Chinese pine genome and methylome unveil key features of conifer evolution.",34965378,"Cell","Alibaba Group, Hangzhou 311121, P.R. China",0,NA,NA,NA,NA,NA
"2621","William",1531,"10.1038/s41596-021-00593-3","J","","Riehl",9,"A metabolic modeling platform for the computation of microbial ecosystems in time and space (COMETS).",34635859,"Nature protocols","Environmental Genomics and Systems Biology Division, Lawrence Berkeley National Laboratory, Berkeley, CA, USA",0,0.9962,0.0038,"male",1932,2012
