"","ForeName","Middle1","Middle2","LastName","PMID","Title","DOI","Journal","Address","Unique"
"2999","Raghu","","","Kalluri",34654908,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","10.1038/s41580-021-00428-9","Nature reviews. Molecular cell biology","Department of Cancer Biology, Metastasis Research Center, MD Anderson Cancer Center, Houston, TX, USA","Raghu Kalluri 34654908"
"3000","Yibin","","","Kang",34654908,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","10.1038/s41580-021-00428-9","Nature reviews. Molecular cell biology","Department of Molecular Biology, Princeton University, Princeton, NJ, USA","Yibin Kang 34654908"
"3001","Yeesim","","","Khew-Goodall",34654908,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","10.1038/s41580-021-00428-9","Nature reviews. Molecular cell biology","Centre for Cancer Biology, an Alliance of SA Pathology and the University of South Australia, Adelaide, SA, Australia","Yeesim Khew-Goodall 34654908"
"3002","Herbert","","","Levine",34654908,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","10.1038/s41580-021-00428-9","Nature reviews. Molecular cell biology","Department of Physics, Northeastern University, Boston, MA, USA","Herbert Levine 34654908"
"3003","Jinsong","","","Liu",34654908,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","10.1038/s41580-021-00428-9","Nature reviews. Molecular cell biology","Department of Anatomic Pathology, The Division of Pathology and Laboratory Medicine, University of Texas MD Anderson Cancer Center, Houston, TX, USA","Jinsong Liu 34654908"
"3004","Gregory","D","","Longmore",34654908,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","10.1038/s41580-021-00428-9","Nature reviews. Molecular cell biology","Department of Medicine (Oncology) and Department of Cell Biology and Physiology, ICCE Institute, Washington University, St. Louis, MO, USA","Gregory Longmore 34654908"
"3005","Sendurai","A","","Mani",34654908,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","10.1038/s41580-021-00428-9","Nature reviews. Molecular cell biology","Department of Translational Molecular Pathology, University of Texas MD Anderson Cancer Center, Houston, TX, USA","Sendurai Mani 34654908"
"3006","Joan","","","Massagué",34654908,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","10.1038/s41580-021-00428-9","Nature reviews. Molecular cell biology","Cancer Biology and Genetics Program, Sloan Kettering Institute, Memorial Sloan Kettering Cancer Center, New York, NY, USA","Joan Massagué 34654908"
"3007","Roberto","","","Mayor",34654908,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","10.1038/s41580-021-00428-9","Nature reviews. Molecular cell biology","Department of Cell and Developmental Biology, University College London, London, UK","Roberto Mayor 34654908"
"3008","David","","","McClay",34654908,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","10.1038/s41580-021-00428-9","Nature reviews. Molecular cell biology","Department of Biology, Duke University, Durham, NC, USA","David McClay 34654908"
"3009","Keith","E","","Mostov",34654908,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","10.1038/s41580-021-00428-9","Nature reviews. Molecular cell biology","Departments of Anatomy and Biochemistry/Biophysics, University of California, San Francisco, School of Medicine, San Francisco, CA, USA","Keith Mostov 34654908"
"3010","Donald","F","","Newgreen",34654908,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","10.1038/s41580-021-00428-9","Nature reviews. Molecular cell biology","Murdoch Children's Research Institute, Royal Children's Hospital, Parkville, VIC, Australia","Donald Newgreen 34654908"
"3011","M","Angela","","Nieto",34654908,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","10.1038/s41580-021-00428-9","Nature reviews. Molecular cell biology","Instituto de Neurociencias (CSIC-UMH) Avda Ramon y Cajal s/n, Sant Joan d´Alacant, Spain","M Nieto 34654908"
"3012","Alain","","","Puisieux",34654908,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","10.1038/s41580-021-00428-9","Nature reviews. Molecular cell biology","Université Claude Bernard Lyon 1, INSERM 1052, CNRS 5286, Centre Léon Bérard, Cancer Research Center of Lyon, Lyon, France","Alain Puisieux 34654908"
"3013","Raymond","","","Runyan",34654908,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","10.1038/s41580-021-00428-9","Nature reviews. Molecular cell biology","Department of Cellular and Molecular Medicine, University of Arizona, Tucson, AZ, USA","Raymond Runyan 34654908"
"3014","Pierre","","","Savagner",34654908,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","10.1038/s41580-021-00428-9","Nature reviews. Molecular cell biology","INSERM UMR 1186, Integrative Tumor Immunology and Genetic Oncology, Gustave Roussy, University Paris-Saclay, Villejuif, France","Pierre Savagner 34654908"
"3015","Ben","","","Stanger",34654908,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","10.1038/s41580-021-00428-9","Nature reviews. Molecular cell biology","Department of Medicine, Perelman School of Medicine, University of Pennsylvania, Philadelphia, PA, USA","Ben Stanger 34654908"
"3016","Marc","P","","Stemmler",34654908,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","10.1038/s41580-021-00428-9","Nature reviews. Molecular cell biology","Department of Experimental Medicine 1, Nikolaus-Fiebiger-Center for Molecular Medicine, Friedrich-Alexander-University Erlangen-Nürnberg, Erlangen, Germany","Marc Stemmler 34654908"
"3017","Yoshiko","","","Takahashi",34654908,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","10.1038/s41580-021-00428-9","Nature reviews. Molecular cell biology","Department of Zoology, Graduate School of Science, Kyoto University, Kyoto, Japan","Yoshiko Takahashi 34654908"
"3018","Masatoshi","","","Takeichi",34654908,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","10.1038/s41580-021-00428-9","Nature reviews. Molecular cell biology","RIKEN Center for Biosystems Dynamics Research, Kobe, Japan","Masatoshi Takeichi 34654908"
"3019","Eric","","","Theveneau",34654908,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","10.1038/s41580-021-00428-9","Nature reviews. Molecular cell biology","Centre de Biologie du Développement (CBD), Centre de Biologie Intégrative (CBI), Université de Toulouse, CNRS, UPS, Toulouse, France","Eric Theveneau 34654908"
"3020","Jean","Paul","","Thiery",34654908,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","10.1038/s41580-021-00428-9","Nature reviews. Molecular cell biology","Guangzhou Regenerative Medicine and Health, Guangdong Laboratory, Guangzhou, China","Jean Thiery 34654908"
"3021","Erik","W","","Thompson",34654908,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","10.1038/s41580-021-00428-9","Nature reviews. Molecular cell biology","School of Biomedical Sciences and Institute of Health and Biomedical Innovation, Queensland University of Technology, Translational Research Institute, Woolloongabba, QLD, Australia","Erik Thompson 34654908"
"3022","Robert","A","","Weinberg",34654908,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","10.1038/s41580-021-00428-9","Nature reviews. Molecular cell biology","Whitehead Institute for Biomedical Research, Department of Biology, MIT Ludwig Center for Molecular Oncology, Massachusetts Institute of Technology, Cambridge, MA, USA","Robert Weinberg 34654908"
"3023","Elizabeth","D","","Williams",34654908,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","10.1038/s41580-021-00428-9","Nature reviews. Molecular cell biology","Australian Prostate Cancer Research Centre-Queensland (APCRC-Q) and Queensland Bladder Cancer Initiative (QBCI), School of Biomedical Sciences and Institute of Health and Biomedical Innovation, Queensland University of Technology, Woolloongabba, QLD, Australia","Elizabeth Williams 34654908"
"3024","Jianhua","","","Xing",34654908,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","10.1038/s41580-021-00428-9","Nature reviews. Molecular cell biology","Department of Computational and Systems Biology and UPMC-Hillman Cancer Center, University of Pittsburgh, Pittsburgh, PA, USA","Jianhua Xing 34654908"
"3025","Binhua","P","","Zhou",34654908,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","10.1038/s41580-021-00428-9","Nature reviews. Molecular cell biology","Department of Molecular and Cellular Biochemistry and UK Markey Cancer Center, University of Kentucky College of Medicine, Lexington, KY, USA","Binhua Zhou 34654908"
"3026","Guojun","","","Sheng",34654908,"Author Correction: Guidelines and definitions for research on epithelial-mesenchymal transition.","10.1038/s41580-021-00428-9","Nature reviews. Molecular cell biology","International Research Center for Medical Sciences (IRCMS), Kumamoto University, Kumamoto, Japan. sheng@kumamoto-u.ac","Guojun Sheng 34654908"
"3027","Paulina","","","Strzyz",34625740,"Compression as a driver of hair loss.","10.1038/s41580-021-00426-x","Nature reviews. Molecular cell biology","Nature Reviews Molecular Cell Biology, . nrm@nature","Paulina Strzyz 34625740"
"3028","Paulina","","","Strzyz",34625739,"Noble sensations.","10.1038/s41580-021-00427-w","Nature reviews. Molecular cell biology","Nature Reviews Molecular Cell Biology, . nrm@nature","Paulina Strzyz 34625739"
"3029","Kim","","","Baumann",34594026,"EV signalling in the haematopoietic niche.","10.1038/s41580-021-00423-0","Nature reviews. Molecular cell biology","Nature Reviews Molecular Cell Biology, . nrm@nature","Kim Baumann 34594026"
"3030","Eytan","","","Zlotorynski",34545217,"Longevity lost in translation.","10.1038/s41580-021-00422-1","Nature reviews. Molecular cell biology","Nature Reviews Molecular Cell Biology, . nrm@nature","Eytan Zlotorynski 34545217"
"3031","Paulina","","","Strzyz",34489591,"Miniaturizing Cas.","10.1038/s41580-021-00420-3","Nature reviews. Molecular cell biology","Nature Reviews Molecular Cell Biology, . nrm@nature","Paulina Strzyz 34489591"
"3032","Ji-Hoon","","","Lee",34429537,"Cellular functions of the protein kinase ATM and their relevance to human disease.","10.1038/s41580-021-00394-2","Nature reviews. Molecular cell biology","The Department of Molecular Biosciences, The University of Texas at Austin, Austin, TX, USA","Ji-Hoon Lee 34429537"
"3033","Tanya","T","","Paull",34429537,"Cellular functions of the protein kinase ATM and their relevance to human disease.","10.1038/s41580-021-00394-2","Nature reviews. Molecular cell biology","The Department of Molecular Biosciences, The University of Texas at Austin, Austin, TX, USA. tpaull@utexas","Tanya Paull 34429537"
"3034","Nikita","B","","Gudimchuk",34408299,"Regulation of microtubule dynamics, mechanics and function through the growing tip.","10.1038/s41580-021-00399-x","Nature reviews. Molecular cell biology","Department of Physics, Lomonosov Moscow State University, Moscow, Russia. ngudimch@gmail","Nikita Gudimchuk 34408299"
"3035","J","Richard","","McIntosh",34408299,"Regulation of microtubule dynamics, mechanics and function through the growing tip.","10.1038/s41580-021-00399-x","Nature reviews. Molecular cell biology","Department of Molecular, Cellular and Developmental Biology, University of Colorado, Boulder, CO, USA. richard.mcintosh@colorado","J McIntosh 34408299"
"3036","Neil","P","","Blackledge",34400841,"The molecular principles of gene regulation by Polycomb repressive complexes.","10.1038/s41580-021-00398-y","Nature reviews. Molecular cell biology","Department of Biochemistry, University of Oxford, Oxford, UK. neil.blackledge@bioch.ox.ac","Neil Blackledge 34400841"
"3037","Robert","J","","Klose",34400841,"The molecular principles of gene regulation by Polycomb repressive complexes.","10.1038/s41580-021-00398-y","Nature reviews. Molecular cell biology","Department of Biochemistry, University of Oxford, Oxford, UK. rob.klose@bioch.ox.ac","Robert Klose 34400841"
